datetime	cnt	tL	X	Y	Z	tP8
2016-10-19 17:00:00	2.3333333333333335	37.98766666666666	-19.036	-8.577	1.548	2.5201666666666666e-06
2016-10-19 18:00:00	2.3333333333333335	38.30375	-19.036	-8.577	1.548	2.8253508333333332e-06
2016-10-19 19:00:00	2.3333333333333335	38.62883333333333	-19.036	-8.577	1.548	2.398294166666667e-06
2016-10-19 20:00:00	2.4166666666666665	38.960166666666666	-19.036	-8.577	1.548	3.5271266666666666e-06
2016-10-19 21:00:00	2.3333333333333335	39.29891666666666	-19.036	-8.577	1.548	1.7182716666666664e-06
2016-10-19 22:00:00	2.3333333333333335	39.6455	-19.036	-8.577	1.548	2.24194175e-06
2016-10-19 23:00:00	2.3333333333333335	39.99916666666667	-19.036	-8.577	1.548	2.7346825e-06
2016-10-20 00:00:00	2.4166666666666665	40.35958333333333	-19.036	-8.577	1.548	2.3598075e-06
2016-10-20 01:00:00	2.3333333333333335	40.7265	-19.036	-8.577	1.548	2.5024083333333333e-06
2016-10-20 02:00:00	2.3333333333333335	41.10091666666667	-19.036	-8.577	1.548	2.570472e-06
2016-10-20 03:00:00	2.3333333333333335	41.47875	-19.036	-8.577	1.548	2.5126141666666664e-06
2016-10-20 04:00:00	2.4166666666666665	41.861583333333336	-19.036	-8.577	1.548	1.43310475e-05
2016-10-20 05:00:00	2.3333333333333335	42.248333333333335	-19.036	-8.577	1.548	1.5160298333333334e-06
2016-10-20 06:00:00	2.3333333333333335	42.63625	-19.036	-8.577	1.548	2.724703333333333e-06
2016-10-20 07:00:00	2.3333333333333335	43.0225	-19.036	-8.577	1.548	2.6161841666666666e-06
2016-10-20 08:00:00	2.3333333333333335	43.40691666666667	-19.036	-8.577	1.548	3.409942583333333e-06
2016-10-20 09:00:00	2.4166666666666665	43.78591666666667	-19.036	-8.577	1.548	2.4755283333333333e-06
2016-10-20 10:00:00	2.3333333333333335	44.15358333333333	-19.036	-8.577	1.548	3.128030833333333e-06
2016-10-20 11:00:00	2.25	44.50783333333334	-19.036	-8.577	1.548	2.3031391666666666e-06
2016-10-20 12:00:00	2.3333333333333335	44.842166666666664	-19.036	-8.577	1.548	3.8377195e-06
2016-10-20 13:00:00	2.4166666666666665	45.149166666666666	-19.036	-8.577	1.548	1.6622541666666667e-06
2016-10-20 14:00:00	2.3333333333333335	45.42191666666667	-19.036	-8.577	1.548	2.69347e-06
2016-10-20 15:00:00	2.3333333333333335	45.65133333333333	-19.036	-8.577	1.548	3.593191666666667e-06
2016-10-20 16:00:00	2.3333333333333335	45.82591666666667	-19.036	-8.577	1.548	2.4827058333333336e-06
2016-10-20 17:00:00	2.4166666666666665	45.933249999999994	-19.036	-8.577	1.548	2.8938126666666667e-06
2016-10-20 18:00:00	2.3333333333333335	45.959833333333336	-19.036	-8.577	1.548	2.5400666666666666e-06
