2004,103,17,1878,16,6,1
2004,103,18,1463,10,10,0
2004,103,19,1250,22,6,0
2004,103,20,1279,22,10,0
2004,103,21,1099,17,9,0
2004,103,22,1701,10,9,0
2004,103,23,1266,10,10,1
2004,104,0,674,6,6,0
2004,104,1,1344,23,4,1
2004,104,2,958,6,5,0
2004,104,3,849,14,5,2
2004,104,4,760,19,15,1
2004,104,5,803,11,14,0
2004,104,6,812,12,11,1
2004,104,7,1246,11,8,0
2004,104,8,1258,16,8,1
2004,104,9,718,14,15,0
2004,104,10,1033,13,14,0
2004,104,11,607,20,14,0
2004,104,12,552,9,9,1
2004,104,13,208,6,9,0
2004,104,14,390,14,7,0
2004,104,15,342,9,16,0
2004,104,16,254,14,17,0
2004,104,17,190,11,9,0
2004,104,18,317,3,13,0
2004,104,19,388,13,5,0
2004,104,20,285,4,6,1
2004,104,21,326,8,5,1
2004,104,22,623,20,5,0
2004,104,23,353,15,11,0
2004,105,0,405,16,13,0
2004,105,1,224,9,6,0
2004,105,2,120,4,5,1
2004,105,3,124,2,6,0
2004,105,4,154,27,10,1
2004,105,5,173,3,8,0
2004,105,6,192,6,3,1
2004,105,7,234,10,6,0
2004,105,8,300,4,9,0
2004,105,9,454,5,7,1
2004,105,10,382,11,9,0
2004,105,11,239,4,5,0
2004,105,12,320,17,14,1
2004,105,13,241,6,9,0
2004,105,14,499,11,15,0
2004,105,15,490,14,8,0
2004,105,16,417,4,14,0
2004,105,17,312,7,7,1
2004,105,18,166,7,7,0
2004,105,19,161,9,13,0
2004,105,20,139,19,7,0
2004,105,21,107,10,11,0
2004,105,22,95,2,5,1
2004,105,23,73,3,16,1
2004,106,0,100,11,15,0
2004,106,1,90,7,13,0
2004,106,2,143,13,11,0
2004,106,3,244,14,15,1
2004,106,4,240,5,13,1
2004,106,5,259,10,7,0
2004,106,6,205,6,10,1
2004,106,7,483,17,13,0
2004,106,8,754,12,4,0
2004,106,9,388,9,6,1
2004,106,10,288,11,7,1
2004,106,11,190,8,11,0
2004,106,12,370,17,7,1
2004,106,13,826,10,8,4
2004,106,14,734,17,6,1
2004,106,15,759,12,13,0
2004,106,16,941,18,11,0
2004,106,17,548,10,5,0
2004,106,18,700,12,10,1
2004,106,19,606,10,9,0
2004,106,20,320,11,15,0
2004,106,21,518,8,15,0
2004,106,22,740,23,6,0
2004,106,23,572,11,9,0
2004,107,0,408,9,14,1
2004,107,1,532,13,9,1
2004,107,2,345,14,11,0
2004,107,3,432,10,11,0
2004,107,4,524,4,12,0
2004,107,5,1149,28,6,0
2004,107,6,830,15,8,0
2004,107,7,1070,16,16,0
2004,107,8,439,4,9,0
2004,107,9,405,6,3,2
2004,107,10,351,9,6,0
2004,107,11,325,12,14,0
2004,107,12,246,6,11,0
2004,107,13,239,6,6,1
2004,107,14,230,9,9,0
2004,107,15,286,24,9,1
2004,107,16,383,7,14,1
2004,107,17,357,11,6,0
2004,107,18,274,3,12,0
2004,107,19,213,6,13,1
2004,107,20,274,9,13,0
2004,107,21,325,10,7,1
2004,107,22,595,6,11,0
2004,107,23,629,15,8,0
2004,108,0,500,3,6,0
2004,108,1,679,17,7,0
2004,108,2,652,18,8,0
2004,108,3,372,10,15,0
2004,108,4,236,4,11,2
2004,108,5,210,8,10,1
2004,108,6,362,8,10,0
2004,108,7,305,5,12,0
2004,108,8,256,9,11,0
2004,108,9,227,12,7,0
2004,108,10,324,9,12,1
2004,108,11,287,4,13,0
2004,108,12,304,15,10,0
2004,108,13,506,16,14,0
2004,108,14,494,15,14,0
2004,108,15,664,13,8,0
2004,108,16,456,7,16,0
2004,108,17,424,12,13,0
2004,108,18,311,5,8,0
2004,108,19,354,12,5,1
2004,108,20,296,4,11,0
2004,108,21,334,7,13,1
2004,108,22,254,9,6,0
2004,108,23,188,9,8,1
2004,109,0,1,0,1,0
2004,109,1,1,0,2,0
2004,109,2,155,4,4,0
2004,109,3,252,11,9,1
2004,109,4,224,4,11,0
2004,109,5,230,6,10,0
2004,109,6,283,9,17,0
2004,109,7,474,12,10,1
2004,109,8,646,13,8,0
2004,109,9,296,10,9,0
2004,109,10,364,11,17,0
2004,109,11,275,8,13,0
2004,109,12,370,14,8,1
2004,109,13,410,5,12,0
2004,109,14,507,15,8,0
2004,109,15,373,8,11,0
2004,109,16,354,9,4,0
2004,109,17,409,13,15,0
2004,109,18,519,11,7,0
2004,109,19,398,12,12,0
2004,109,20,309,8,15,0
2004,109,21,270,9,13,0
2004,109,22,378,11,12,0
2004,109,23,644,8,15,2
2004,110,0,562,18,14,1
2004,110,1,542,32,5,1
2004,110,2,712,5,5,0
2004,110,3,908,8,6,1
2004,110,4,899,14,11,1
2004,110,5,1103,8,14,0
2004,110,6,849,16,9,0
2004,110,7,654,8,13,0
2004,110,8,558,10,8,0
2004,110,9,519,11,8,1
2004,110,10,1042,14,7,1
2004,110,11,973,15,8,1
2004,110,12,900,7,11,1
2004,110,13,584,14,6,0
2004,110,14,693,4,9,2
2004,110,15,1022,11,13,0
2004,110,16,834,9,9,2
2004,110,17,703,4,8,1
2004,110,18,555,5,16,0
2004,110,19,783,14,9,1
2004,110,20,813,7,5,0
2004,110,21,813,10,12,0
2004,110,22,538,4,8,0
2004,110,23,305,5,8,0
2004,111,0,409,8,11,1
2004,111,1,609,5,10,0
2004,111,2,647,6,5,1
2004,111,3,661,9,10,0
2004,111,4,936,6,12,0
2004,111,5,917,18,8,1
2004,111,6,742,5,12,1
2004,111,7,696,5,11,0
2004,111,8,478,6,10,0
2004,111,9,475,13,7,0
2004,111,10,1044,11,13,0
2004,111,11,1380,19,7,1
2004,111,12,1118,18,9,0
2004,111,13,833,14,10,1
2004,111,14,614,7,8,0
2004,111,15,913,6,13,0
2004,111,16,1434,25,10,0
2004,111,17,1672,16,7,0
2004,111,18,1676,25,7,1
2004,111,19,1512,15,11,0
2004,111,20,1847,22,12,0
2004,111,21,215,20,9,1
2004,111,22,2044,8,14,0
2004,111,23,2025,14,8,0
2004,112,0,1763,10,5,0
2004,112,1,1511,13,7,0
2004,112,2,1134,26,11,0
2004,112,3,791,16,17,0
2004,112,4,675,15,9,0
2004,112,5,705,15,7,0
2004,112,6,693,11,2,0
2004,112,7,1081,18,10,0
2004,112,8,1537,12,13,0
2004,112,9,1790,31,13,0
2004,112,10,1091,10,6,0
2004,112,11,1133,24,9,2
2004,112,12,1103,16,6,0
2004,112,13,1561,16,18,0
2004,112,14,1155,8,11,0
2004,112,15,803,14,12,0
2004,112,16,867,15,11,0
2004,112,17,1172,18,5,0
2004,112,18,990,15,14,0
2004,112,19,1001,12,9,1
2004,112,20,1005,17,11,0
2004,112,21,1041,19,11,0
2004,112,22,1232,10,5,0
2004,112,23,1157,10,10,1
2004,113,0,767,9,13,0
2004,113,1,715,14,16,1
2004,113,2,621,5,9,0
2004,113,3,1382,10,4,1
2004,113,4,935,16,4,0
2004,113,5,820,12,12,0
2004,113,6,809,9,12,0
2004,113,7,630,21,12,0
2004,113,8,946,3,15,0
2004,113,9,736,20,10,0
2004,113,10,614,22,10,0
2004,113,11,941,17,11,1
2004,113,12,1193,15,18,0
2004,113,13,1171,14,10,0
2004,113,14,771,22,13,0
2004,113,15,767,14,8,0
2004,113,16,888,8,10,0
2004,113,17,765,11,12,1
2004,113,18,771,15,11,0
2004,113,19,649,15,13,1
2004,113,20,580,11,8,0
2004,113,21,682,8,18,0
2004,113,22,610,6,14,0
2004,113,23,640,13,6,1
2004,114,0,691,22,7,0
2004,114,1,941,25,7,0
2004,114,2,1426,13,12,0
2004,114,3,1434,22,8,0
2004,114,4,1602,17,13,0
2004,114,5,1366,19,8,0
2004,114,6,862,12,13,0
2004,114,7,970,22,12,0
2004,114,8,1040,26,7,0
2004,114,9,1122,22,10,0
2004,114,10,720,33,10,0
2004,114,11,654,12,5,0
2004,114,12,809,21,11,0
2004,114,13,821,17,7,0
2004,114,14,813,24,6,0
2004,114,15,889,12,11,0
2004,114,16,863,11,8,1
2004,114,17,825,21,13,0
2004,114,18,929,8,11,1
2004,114,19,920,8,7,1
2004,114,20,721,14,14,1
2004,114,21,750,18,12,1
2004,114,22,558,6,10,1
2004,114,23,582,8,11,0
2004,115,0,668,11,11,0
2004,115,1,643,4,10,0
2004,115,2,663,20,4,0
2004,115,3,647,20,7,0
2004,115,4,612,15,8,0
2004,115,5,1282,26,4,0
2004,115,6,1152,19,10,1
2004,115,7,1011,14,9,0
2004,115,8,1089,5,4,1
2004,115,9,1172,20,8,1
2004,115,10,1536,17,3,0
2004,115,11,1095,12,9,0
2004,115,12,947,21,12,2
2004,115,13,620,9,13,0
2004,115,14,665,18,7,0
2004,115,15,745,8,8,0
2004,115,16,682,7,4,0
2004,115,17,822,25,11,0
2004,115,18,1453,28,3,0
2004,115,19,1204,8,13,0
2004,115,20,1549,29,9,1
2004,115,21,1697,16,7,0
2004,115,22,1673,27,6,1
2004,115,23,1662,13,4,0
2004,116,0,1597,4,13,0
2004,116,1,45,31,16,1
2004,116,2,1970,15,10,0
2004,116,3,1617,16,19,0
2004,116,4,1802,17,4,0
2004,116,5,1672,17,13,0
2004,116,6,294,24,14,0
2004,116,7,309,10,9,0
2004,116,8,1713,25,11,0
2004,116,9,1685,30,12,0
2004,116,10,1771,21,5,0
2004,116,11,175,28,6,1
2004,116,12,548,13,5,0
2004,116,13,2050,20,14,0
2004,116,14,304,21,15,0
2004,116,15,1853,27,9,0
2004,116,16,221,16,10,1
2004,116,17,1839,9,8,0
2004,116,18,2016,15,14,0
2004,116,19,1804,9,7,0
2004,116,20,1392,24,11,0
2004,116,21,882,10,10,0
2004,116,22,593,6,10,3
2004,116,23,446,5,12,2
2004,117,0,518,5,7,0
2004,117,1,890,12,9,0
2004,117,2,882,6,5,0
2004,117,3,1005,15,7,0
2004,117,4,1027,15,7,0
2004,117,5,774,9,12,0
2004,117,6,672,1,3,1
2004,117,7,589,13,10,0
2004,117,8,620,2,7,0
2004,117,9,587,9,9,0
2004,117,10,562,3,8,1
2004,117,11,744,10,6,0
2004,117,12,456,5,5,0
2004,117,13,593,7,12,0
2004,117,14,559,6,9,0
2004,117,15,527,3,10,0
2004,117,16,314,7,14,0
2004,117,17,218,1,8,0
2004,117,18,207,6,7,0
2004,117,19,192,4,8,0
2004,117,20,355,6,10,1
2004,117,21,267,2,14,0
2004,117,22,275,8,11,0
2004,117,23,440,5,8,0
2004,118,0,385,5,8,0
2004,118,1,440,5,10,0
2004,118,2,539,9,7,0
2004,118,3,512,6,6,1
2004,118,4,518,7,10,0
2004,118,5,460,5,13,1
2004,118,6,314,3,8,0
2004,118,7,210,2,8,1
2004,118,8,267,5,11,0
2004,118,9,216,3,13,0
2004,118,10,252,6,6,0
2004,118,11,223,6,9,0
2004,118,12,120,0,10,0
2004,118,13,124,3,11,0
2004,118,14,180,5,8,0
2004,118,15,284,10,7,0
2004,118,16,341,4,13,0
2004,118,17,167,5,4,0
2004,118,18,256,10,6,0
2004,118,19,286,8,4,0
2004,118,20,248,7,5,0
2004,118,21,182,1,4,0
2004,118,22,453,13,10,1
2004,118,23,653,6,8,0
2004,119,0,638,11,6,0
2004,119,1,791,7,7,0
2004,119,2,706,9,9,0
2004,119,3,550,15,7,0
2004,119,4,854,6,12,1
2004,119,5,969,14,7,1
2004,119,6,772,10,7,0
2004,119,7,676,9,5,1
2004,119,8,732,10,13,0
2004,119,9,675,15,10,0
2004,119,10,589,10,15,0
2004,119,11,661,6,11,0
2004,119,12,709,12,11,0
2004,119,13,1128,21,7,1
2004,119,14,1238,14,13,0
2004,119,15,1048,8,8,1
2004,119,16,1456,20,7,0
2004,119,17,1206,12,7,0
2004,119,18,646,7,6,0
2004,119,19,447,11,15,0
2004,119,20,452,11,7,1
2004,119,21,625,18,11,2
2004,119,22,700,7,10,0
2004,119,23,412,9,4,0
2004,120,0,310,5,16,1
2004,120,1,346,7,5,2
2004,120,2,562,13,6,0
2004,120,3,531,9,15,0
2004,120,4,426,2,6,0
2004,120,5,314,15,13,0
2004,120,6,361,11,5,0
2004,120,7,294,10,12,0
2004,120,8,341,5,12,0
2004,120,9,355,9,4,0
2004,120,10,340,7,4,0
2004,120,11,403,22,6,0
2004,120,12,296,4,13,0
2004,120,13,411,5,10,0
2004,120,14,565,4,5,0
2004,120,15,326,3,11,0
2004,120,16,483,5,6,0
2004,120,17,518,4,9,2
2004,120,18,440,13,5,0
2004,120,19,539,2,14,0
2004,120,20,470,8,8,0
2004,120,21,420,4,13,1
2004,120,22,493,3,13,4
2004,120,23,411,3,12,0
2004,121,0,416,6,16,0
2004,121,1,427,2,12,0
2004,121,2,446,4,5,1
2004,121,3,842,3,7,0
2004,121,4,975,6,8,0
2004,121,5,836,4,3,0
2004,121,6,372,4,12,1
2004,121,7,400,5,5,0
2004,121,8,316,3,14,0
2004,121,9,303,5,14,0
2004,121,10,1471,16,5,1
2004,121,11,1630,11,13,0
2004,121,12,1616,20,11,0
2004,121,13,1696,19,17,1
2004,121,14,882,9,13,0
2004,121,15,626,9,9,0
2004,121,16,733,7,11,0
2004,121,17,753,3,13,0
2004,121,18,540,6,14,0
2004,121,19,804,6,17,1
2004,121,20,939,12,10,0
2004,121,21,921,10,10,0
2004,121,22,1037,12,15,0
2004,121,23,823,11,13,0
2004,122,0,768,8,12,0
2004,122,1,627,11,9,1
2004,122,2,464,4,6,0
2004,122,3,349,2,8,0
2004,122,4,422,4,10,0
2004,122,5,626,10,13,1
2004,122,6,521,10,14,0
2004,122,7,474,5,11,0
2004,122,8,443,5,11,0
2004,122,9,640,7,11,2
2004,122,10,479,4,9,2
2004,122,11,466,8,3,0
2004,122,12,376,8,9,1
2004,122,13,433,6,12,0
2004,122,14,570,6,13,1
2004,122,15,432,5,7,1
2004,122,16,243,11,12,0
2004,122,17,260,2,7,1
2004,122,18,356,8,11,1
2004,122,19,371,12,9,1
2004,122,20,414,5,10,0
2004,122,21,301,3,10,0
2004,122,22,255,6,14,0
2004,122,23,437,10,29,4
2004,123,0,319,7,17,0
2004,123,1,317,7,12,0
2004,123,2,370,9,8,1
2004,123,3,374,8,13,0
2004,123,4,269,10,8,0
2004,123,5,215,10,17,1
2004,123,6,232,5,7,0
2004,123,7,407,14,7,1
2004,123,8,226,2,7,0
2004,123,9,213,8,10,0
2004,123,10,188,2,10,0
2004,123,11,312,10,12,1
2004,123,12,316,5,9,0
2004,123,13,261,4,11,0
