 2017.316381, 2017, 115,  11.42,   80,    8.006,   -1.642,    0.869,   -2.347, 1.7002E-005
 2017.316391, 2017, 115,  11.50,   80,    7.939,   -1.730,    0.865,   -2.380, 1.8309E-005
 2017.316400, 2017, 115,  11.58,   80,    7.880,   -1.817,    0.861,   -2.413, 1.8309E-005
 2017.316410, 2017, 115,  11.67,   80,    7.829,   -1.903,    0.857,   -2.444, 1.3078E-005
 2017.316419, 2017, 115,  11.75,   80,    7.785,   -1.988,    0.853,   -2.474, 1.8309E-005
 2017.316429, 2017, 115,  11.83,   80,    7.747,   -2.072,    0.848,   -2.503, 1.6348E-005
 2017.316438, 2017, 115,  11.92,   80,    7.716,   -2.156,    0.842,   -2.530, 1.3732E-005
 2017.316448, 2017, 115,  12.00,   80,    7.690,   -2.238,    0.837,   -2.557, 1.8963E-005
 2017.316457, 2017, 115,  12.08,   80,    7.668,   -2.320,    0.831,   -2.583, 1.7655E-005
 2017.316467, 2017, 115,  12.17,   80,    7.652,   -2.401,    0.824,   -2.608, 1.8309E-005
 2017.316476, 2017, 115,  12.25,   80,    7.639,   -2.482,    0.818,   -2.633, 1.9617E-005
 2017.316486, 2017, 115,  12.33,   80,    7.630,   -2.561,    0.811,   -2.656, 1.8963E-005
 2017.316495, 2017, 115,  12.42,   80,    7.625,   -2.640,    0.804,   -2.679, 2.2887E-005
 2017.316505, 2017, 115,  12.50,   80,    7.623,   -2.718,    0.797,   -2.701, 2.2233E-005
 2017.316514, 2017, 115,  12.58,   80,    7.623,   -2.796,    0.789,   -2.722, 1.5694E-005
 2017.316524, 2017, 115,  12.67,   80,    7.627,   -2.872,    0.782,   -2.742, 1.4386E-005
 2017.316533, 2017, 115,  12.75,   80,    7.632,   -2.948,    0.774,   -2.762, 2.4195E-005
 2017.316543, 2017, 115,  12.83,   80,    7.640,   -3.024,    0.766,   -2.781, 2.1579E-005
 2017.316553, 2017, 115,  12.92,   80,    7.650,   -3.098,    0.758,   -2.800, 1.8963E-005
 2017.316562, 2017, 115,  13.00,   80,    7.662,   -3.172,    0.750,   -2.818, 1.5694E-005
 2017.316572, 2017, 115,  13.08,   80,    7.675,   -3.246,    0.741,   -2.836, 1.9617E-005
 2017.316581, 2017, 115,  13.17,   80,    7.690,   -3.319,    0.733,   -2.853, 1.5040E-005
 2017.316591, 2017, 115,  13.25,   80,    7.706,   -3.391,    0.724,   -2.869, 2.0271E-005
 2017.316600, 2017, 115,  13.33,   80,    7.724,   -3.463,    0.715,   -2.885, 1.7002E-005
 2017.316610, 2017, 115,  13.42,   80,    7.743,   -3.534,    0.706,   -2.901, 2.1579E-005
 2017.316619, 2017, 115,  13.50,   80,    7.763,   -3.604,    0.697,   -2.916, 2.2233E-005
 2017.316629, 2017, 115,  13.58,   80,    7.784,   -3.674,    0.688,   -2.931, 1.8963E-005
 2017.316638, 2017, 115,  13.67,   80,    7.806,   -3.744,    0.679,   -2.945, 1.6348E-005
 2017.316648, 2017, 115,  13.75,   80,    7.829,   -3.813,    0.669,   -2.959, 1.7655E-005
 2017.316657, 2017, 115,  13.83,   80,    7.853,   -3.881,    0.660,   -2.972, 1.7002E-005
 2017.316667, 2017, 115,  13.92,   80,    7.877,   -3.949,    0.650,   -2.985, 2.6810E-005
 2017.316676, 2017, 115,  14.00,   32,    7.891,   -3.985,    0.645,   -2.991, 2.4521E-005
 2017.333162, 2017, 121,  14.42,   24,   10.225,   -2.622,   -2.616,    3.682, 1.7437E-005
 2017.333172, 2017, 121,  14.50,   64,   10.213,   -2.582,   -2.598,    3.666, 2.2887E-005
 2017.333181, 2017, 121,  14.58,   64,   10.196,   -2.524,   -2.571,    3.642, 1.3732E-005
 2017.333191, 2017, 121,  14.67,   64,   10.180,   -2.466,   -2.544,    3.618, 1.8309E-005
 2017.333200, 2017, 121,  14.75,   64,   10.165,   -2.407,   -2.517,    3.594, 1.6348E-005
 2017.333210, 2017, 121,  14.83,   64,   10.150,   -2.348,   -2.489,    3.568, 1.7002E-005
 2017.333219, 2017, 121,  14.92,   64,   10.137,   -2.289,   -2.461,    3.543, 1.5040E-005
 2017.333229, 2017, 121,  15.00,   64,   10.125,   -2.229,   -2.433,    3.517, 1.4386E-005
 2017.333238, 2017, 121,  15.08,   64,   10.114,   -2.169,   -2.405,    3.491, 2.4848E-005
 2017.333248, 2017, 121,  15.17,   64,   10.104,   -2.109,   -2.376,    3.464, 1.7655E-005
 2017.333257, 2017, 121,  15.25,   64,   10.096,   -2.049,   -2.346,    3.436, 1.9617E-005
 2017.333267, 2017, 121,  15.33,   64,   10.089,   -1.988,   -2.317,    3.408, 1.7655E-005
 2017.333276, 2017, 121,  15.42,   64,   10.084,   -1.927,   -2.287,    3.380, 2.0271E-005
