date	daily_rate	gcr_component	normalized_rate
2022-02-25 12:00:00	1.8	1.284588945251402	1.401226444189685
2022-02-26 12:00:00	2.0	1.2838759702604625	1.557782874925415
2022-02-27 12:00:00	2.0	1.283162856798054	1.5586486075436354
2022-02-28 12:00:00	1.6	1.2824496067453914	1.2476123752421664
2022-03-01 12:00:00	2.0	1.2817362219840511	1.5603834593237285
2022-03-02 12:00:00	1.4	1.281022704395962	1.0928768047558837
2022-03-03 12:00:00	1.4	1.280309055863406	1.0934859779273196
2022-03-04 12:00:00	1.6	1.2795952782690099	1.2503953610741845
2022-03-05 12:00:00	1.4	1.2788813734957412	1.0947066936890235
2022-03-06 12:00:00	2.0	1.2781673434269007	1.5647403372376814
2022-03-07 12:00:00	1.8	1.2774531899461228	1.409053587377175
2022-03-08 12:00:00	1.8	1.2767389149373656	1.4098418861841495
2022-03-09 12:00:00	1.4	1.2760245202849092	1.0971575998299856
2022-03-10 12:00:00	0.8	1.2753100078733468	0.6272984568936665
2022-03-11 12:00:00	0.6	1.2745953795875848	0.47073762356971616
2022-03-12 12:00:00	0.0	1.2738806373128353	0.0
2022-03-13 12:00:00	0.0	1.2731657829346081	0.0
2022-03-14 12:00:00	0.0	1.272450818338712	0.0
2022-03-15 12:00:00	0.0	1.2717357454112452	0.0
2022-03-16 12:00:00	0.0	1.2710205660385927	0.0
2022-03-17 12:00:00	0.0	1.2703052821074177	0.0
2022-03-18 12:00:00	0.0	1.2695898955046618	0.0
2022-03-19 12:00:00	0.0	1.268874408117537	0.0
2022-03-20 12:00:00	0.0	1.268158821833521	0.0
2022-03-21 12:00:00	0.0	1.2674431385403508	0.0
2022-03-22 12:00:00	0.0	1.2667273601260216	0.0
2022-03-23 12:00:00	0.0	1.2660114884787785	0.0
2022-03-24 12:00:00	0.0	1.2652955254871137	0.0
2022-03-25 12:00:00	0.0	1.2645794730397575	0.0
2022-03-26 12:00:00	5.4	1.263863333025679	4.272613864880819
2022-03-27 12:00:00	6.4	1.2631471073340772	5.066709936507283
2022-03-28 12:00:00	6.6	1.2624307978543783	5.2280093381889365
2022-03-29 12:00:00	7.2	1.2617144064762267	5.706521192944517
2022-03-30 12:00:00	2.2	1.2609979350894853	1.7446499623680032
2022-03-31 12:00:00	1.4	1.2602813855842285	1.110863031076986
2022-04-01 12:00:00	1.4	1.259564759850734	1.1114950533912273
2022-04-02 12:00:00	1.6	1.258848059779483	1.2710032696720188
2022-04-03 12:00:00	1.4	1.2581312872611523	1.11276145357428
2022-04-04 12:00:00	1.6	1.2574144441866102	1.2724523782888464
2022-04-05 12:00:00	2.0	1.256697532446909	1.5914728471741413
2022-04-06 12:00:00	1.4	1.2559805539332842	1.1146669394010107
2022-04-07 12:00:00	1.6	1.2552635105371475	1.2746327656057925
2022-04-08 12:00:00	1.4	1.2545464041500816	1.1159411842947802
2022-04-09 12:00:00	0.8	1.2538292366638335	0.6380454184723159
2022-04-10 12:00:00	0.8	1.2531120099703135	0.6384106078585523
2022-04-11 12:00:00	0.6	1.2523947259615875	0.4790821835658247
2022-04-12 12:00:00	0.4	1.2516773865298736	0.31957116450665646
2022-04-13 12:00:00	1.0	1.250959993567533	0.799386075607553
2022-04-14 12:00:00	1.0	1.2502425489670712	0.7998447987761916
2022-04-15 12:00:00	1.4	1.2495250546211296	1.1204257128117339
2022-04-16 12:00:00	1.8	1.2488075124224784	1.441375057480476
2022-04-17 12:00:00	1.6	1.248089924264017	1.2819589108881717
2022-04-18 12:00:00	2.0	1.2473722920387644	1.6033705516507066
2022-04-19 12:00:00	1.6	1.246654617639857	1.2834348642842954
2022-04-20 12:00:00	1.2	1.2459369029605403	0.963130634583993
2022-04-21 12:00:00	1.4	1.245219149894168	1.1243000881563594
2022-04-22 12:00:00	1.0	1.244501360334195	0.8035346781231824
2022-04-23 12:00:00	1.4	1.2437835361741723	1.1255977903569485
2022-04-24 12:00:00	1.8	1.2430656793077404	1.4480328995990097
2022-04-25 12:00:00	1.4	1.2423477916286283	1.1268986103840544
2022-04-26 12:00:00	1.4	1.2416298750306458	1.1275501887915231
2022-04-27 12:00:00	0.8	1.2409119314076793	0.644687168969749
2022-04-28 12:00:00	0.4	1.2401939626536844	0.3225301945061131
2022-04-29 12:00:00	0.2	1.2394759706626854	0.16135851338293397
2022-04-30 12:00:00	0.2	1.2387579573287668	0.16145204058367954
2022-05-01 12:00:00	0.4	1.2380399245460705	0.3230913576124459
2022-05-02 12:00:00	0.6	1.237321874208787	0.4849182840024336
2022-05-03 12:00:00	1.0	1.2366038082111563	0.8086664405850228
2022-05-04 12:00:00	1.0	1.2358857284474587	0.8091362955183709
2022-05-05 12:00:00	1.6	1.2351676368120088	1.2953707272719925
2022-05-06 12:00:00	1.6	1.2344495351991553	1.2961242678436993
2022-05-07 12:00:00	1.6	1.233731425503272	1.2968786941187926
2022-05-08 12:00:00	1.8	1.2330133096187548	1.45983825637418
2022-05-09 12:00:00	1.2	1.2322951894400136	0.973792651536123
2022-05-10 12:00:00	1.0	1.2315770668614723	0.8119670517642725
2022-05-11 12:00:00	1.4	1.2308589437775599	1.1374170915989275
2022-05-12 12:00:00	1.2	1.230140822082708	0.975498071812886
2022-05-13 12:00:00	1.0	1.2294227036713414	0.8133898918685721
2022-05-14 12:00:00	1.2	1.2287045904378797	0.9766383305952734
2022-05-15 12:00:00	0.6	1.227986484276727	0.4886047262591775
2022-05-16 12:00:00	0.4	1.22726838708227	0.32592707855122643
2022-05-17 12:00:00	0.4	1.2265503007488698	0.32611789321300577
2022-05-18 12:00:00	0.2	1.2258322271708604	0.16315446401795683
2022-05-19 12:00:00	0.0	1.2251141682425426	0.0
2022-05-20 12:00:00	0.0	1.2243961258581761	0.0
